instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
16309,17/11/2012,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,0,21,21.00
16310,17/11/2012,4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194,8,70,78.00
16311,17/11/2012,4,1,11,8,0,6,0,1,0.26,0.2576,0.65,0.2239,30,138,168.00
16312,17/11/2012,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,48,200,248.00
16313,17/11/2012,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,62,258,320.00
16314,17/11/2012,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,80,343,423.00
16315,17/11/2012,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,117,359,476.00
16316,17/11/2012,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,179,346,525.00
16317,17/11/2012,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,175,380,555.00
16318,17/11/2012,4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,175,374,549.00
16319,17/11/2012,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,144,325,469.00
16320,17/11/2012,4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,101,302,403.00
16321,17/11/2012,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,34,237,271.00
16322,17/11/2012,4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896,45,208,253.00
16323,17/11/2012,4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896,30,142,172.00
16324,17/11/2012,4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045,15,124,139.00
16325,17/11/2012,4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045,15,130,145.00
16326,17/11/2012,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,19,114,133.00
16327,18/11/2012,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,11,118,129.00
16328,18/11/2012,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,14,81,95.00
16329,18/11/2012,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,8,65,73.00
16330,18/11/2012,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,9,37,46.00
16331,18/11/2012,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,4,8,12.00
16332,18/11/2012,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,5,7,12.00
16333,18/11/2012,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,2,13,15.00
16334,18/11/2012,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,3,39,42.00
16335,18/11/2012,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,19,100,119.00
16336,18/11/2012,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,49,155,204.00
16337,18/11/2012,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,79,250,329.00
16338,18/11/2012,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,92,267,359.00
16339,18/11/2012,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,101,341,442.00
16340,18/11/2012,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334,447.00
16341,18/11/2012,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303,428.00
16342,18/11/2012,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,89,318,407.00
16343,18/11/2012,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,59,313,372.00
16344,18/11/2012,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,48,232,280.00
16345,18/11/2012,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,36,240,276.00
16346,18/11/2012,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,16,194,210.00
16347,18/11/2012,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129.00
16348,18/11/2012,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93,110.00
16349,18/11/2012,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,8,66,74.00
16350,18/11/2012,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,6,53,59.00
16351,19/11/2012,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,5,22,27.00
16352,19/11/2012,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,0,19,19.00
16353,19/11/2012,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,0,5,5.00
16354,19/11/2012,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,0,2,2.00
16355,19/11/2012,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,1,11,12.00
16356,19/11/2012,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,1,38,39.00
16357,19/11/2012,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,3,128,131.00
16358,19/11/2012,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,5,381,386.00
16359,19/11/2012,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,13,650,663.00
16360,19/11/2012,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260,278.00
16361,19/11/2012,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,33,106,139.00
16362,19/11/2012,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,33,164,197.00
16363,19/11/2012,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,35,207,242.00
16364,19/11/2012,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,46,205,251.00
16365,19/11/2012,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,47,170,217.00
16366,19/11/2012,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,44,213,257.00
16367,19/11/2012,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,55,325,380.00
16368,19/11/2012,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,33,586,619.00
16369,19/11/2012,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,21,559,580.00
16370,19/11/2012,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,25,381,406.00
16371,19/11/2012,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,7,252,259.00
16372,19/11/2012,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,15,188,203.00
16373,19/11/2012,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,7,106,113.00
16374,19/11/2012,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,2,72,74.00
16375,20/11/2012,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,3,26,29.00
16376,20/11/2012,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,3,10,13.00
16377,20/11/2012,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,0,5,5.00
16378,20/11/2012,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,0,2,2.00
16379,20/11/2012,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,0,6,6.00
16380,20/11/2012,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32,34.00
16381,20/11/2012,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146,148.00
16382,20/11/2012,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,7,411,418.00
16383,20/11/2012,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,16,649,665.00
16384,20/11/2012,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0,28,298,326.00
16385,20/11/2012,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,32,144,176.00
16386,20/11/2012,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,45,160,205.00
16387,20/11/2012,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0,70,243,313.00
16388,20/11/2012,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0,49,218,267.00
16389,20/11/2012,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,47,177,224.00
16390,20/11/2012,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287.00
16391,20/11/2012,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335,395.00
16392,20/11/2012,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553,590.00
16393,20/11/2012,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,16,534,550.00
16394,20/11/2012,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0,23,361,384.00
16395,20/11/2012,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0,11,224,235.00
16396,20/11/2012,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0,14,143,157.00
16397,20/11/2012,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0,7,115,122.00
16398,20/11/2012,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,1,82,83.00
16399,21/11/2012,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0,1,25,26.00
16400,21/11/2012,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,1,13,14.00
16401,21/11/2012,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,2,6,8.00
16402,21/11/2012,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,0,2,2.00
16403,21/11/2012,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,0,10,10.00
16404,21/11/2012,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,1,28,29.00
16405,21/11/2012,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,2,99,101.00
16406,21/11/2012,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,11,262,273.00
16407,21/11/2012,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,12,539,551.00
16408,21/11/2012,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,45,320,365.00
16409,21/11/2012,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0,22,150,172.00
16410,21/11/2012,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,43,198,241.00
16411,21/11/2012,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,74,270,344.00
16412,21/11/2012,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,70,295,365.00
16413,21/11/2012,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,84,329,413.00
16414,21/11/2012,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,68,381,449.00
16415,21/11/2012,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,59,410,469.00
16416,21/11/2012,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,41,333,374.00
16417,21/11/2012,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,24,287,311.00
16418,21/11/2012,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,23,220,243.00
16419,21/11/2012,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,11,125,136.00
16420,21/11/2012,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0,8,97,105.00
16421,21/11/2012,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0,6,82,88.00
16422,21/11/2012,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0,7,50,57.00
16423,22/11/2012,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,3,43,46.00
16424,22/11/2012,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,5,37,42.00
16425,22/11/2012,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,3,15,18.00
16426,22/11/2012,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,0,6,6.00
16427,22/11/2012,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3.00
16428,22/11/2012,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6,8.00
16429,22/11/2012,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15,17.00
16430,22/11/2012,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49,56.00
16431,22/11/2012,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,20,77,97.00
16432,22/11/2012,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0,25,94,119.00
16433,22/11/2012,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,65,154,219.00
16434,22/11/2012,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,89,143,232.00
16435,22/11/2012,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0,117,145,262.00
16436,22/11/2012,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0,125,144,269.00
16437,22/11/2012,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0,125,95,220.00
16438,22/11/2012,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0,132,96,228.00
16439,22/11/2012,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0,101,81,182.00
16440,22/11/2012,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0,66,43,109.00
16441,22/11/2012,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0,16,54,70.00
16442,22/11/2012,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0,13,31,44.00
16443,22/11/2012,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0,15,37,52.00
16444,22/11/2012,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,7,39,46.00
16445,22/11/2012,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0,8,36,44.00
16446,22/11/2012,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0,8,28,36.00
16447,23/11/2012,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0,0,32,32.00
16448,23/11/2012,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,2,11,13.00
16449,23/11/2012,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5.00
16450,23/11/2012,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0,1,0,1.00
16451,23/11/2012,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,1,3,4.00
16452,23/11/2012,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0,0,10,10.00
16453,23/11/2012,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0,0,20,20.00
16454,23/11/2012,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0,5,72,77.00
16455,23/11/2012,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,11,83,94.00
16456,23/11/2012,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112.00
16457,23/11/2012,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201.00
16458,23/11/2012,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,121,130,251.00
16459,23/11/2012,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,186,193,379.00
16460,23/11/2012,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424.00
16461,23/11/2012,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435.00
16462,23/11/2012,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447.00
16463,23/11/2012,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,158,199,357.00
16464,23/11/2012,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,117,183,300.00
16465,23/11/2012,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0,50,158,208.00
16466,23/11/2012,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,33,121,154.00
16467,23/11/2012,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,42,100,142.00
16468,23/11/2012,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,75,98.00
16469,23/11/2012,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,16,63,79.00
16470,23/11/2012,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,20,47,67.00
16471,24/11/2012,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,9,33,42.00
16472,24/11/2012,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,1,19,20.00
16473,24/11/2012,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32.00
16474,24/11/2012,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,6,5,11.00
16475,24/11/2012,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3.00
16476,24/11/2012,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,1,2,3.00
16477,24/11/2012,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,1,9,10.00
16478,24/11/2012,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,4,21,25.00
16479,24/11/2012,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,7,55,62.00
16480,24/11/2012,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,26,96,122.00
16481,24/11/2012,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96,142.00
16482,24/11/2012,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,55,131,186.00
16483,24/11/2012,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,53,146,199.00
16484,24/11/2012,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,64,161,225.00
16485,24/11/2012,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,58,149,207.00
16486,24/11/2012,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,59,139,198.00
16487,24/11/2012,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,43,127,170.00
16488,24/11/2012,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,29,97,126.00
16489,24/11/2012,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,22,123,145.00
16490,24/11/2012,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,9,74,83.00
16491,24/11/2012,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,3,55,58.00
16492,24/11/2012,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,9,66,75.00
16493,24/11/2012,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,7,69,76.00
16494,24/11/2012,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,9,48,57.00
16495,25/11/2012,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,3,31,34.00
16496,25/11/2012,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,4,32,36.00
16497,25/11/2012,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,1,27,28.00
16498,25/11/2012,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0,0,8,8.00
16499,25/11/2012,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0,1,1,2.00
16500,25/11/2012,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,0,3,3.00
16501,25/11/2012,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,1,10,11.00
16502,25/11/2012,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19,21.00
16503,25/11/2012,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,2,32,34.00
16504,25/11/2012,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,13,83,96.00
16505,25/11/2012,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124,139.00
16506,25/11/2012,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,49,155,204.00
16507,25/11/2012,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,37,165,202.00
16508,25/11/2012,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,37,158,195.00
16509,25/11/2012,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,33,170,203.00
16510,25/11/2012,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,36,209,245.00
16511,25/11/2012,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228.00
16512,25/11/2012,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170,181.00
16513,25/11/2012,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,9,132,141.00
16514,25/11/2012,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0,13,114,127.00
16515,25/11/2012,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0,9,110,119.00
16516,25/11/2012,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,4,60,64.00
16517,25/11/2012,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,3,59,62.00
16518,25/11/2012,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,1,40,41.00
16519,26/11/2012,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0,4,19,23.00
16520,26/11/2012,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0,1,9,10.00
16521,26/11/2012,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0,0,5,5.00
16522,26/11/2012,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0,1,4,5.00
16523,26/11/2012,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0,0,10,10.00
16524,26/11/2012,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,0,41,41.00
16525,26/11/2012,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0,1,123,124.00
16526,26/11/2012,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0,2,363,365.00
16527,26/11/2012,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0,9,629,638.00
16528,26/11/2012,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,10,276,286.00
16529,26/11/2012,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0,20,127,147.00
16530,26/11/2012,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,18,112,130.00
16531,26/11/2012,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,22,188,210.00
16532,26/11/2012,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,20,197,217.00
16533,26/11/2012,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0,51,177,228.00
16534,26/11/2012,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,49,181,230.00
16535,26/11/2012,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0,49,297,346.00
16536,26/11/2012,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0,13,540,553.00
16537,26/11/2012,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502,521.00
16538,26/11/2012,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0,16,355,371.00
16539,26/11/2012,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0,12,265,277.00
16540,26/11/2012,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0,9,172,181.00
16541,26/11/2012,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0,3,101,104.00
16542,26/11/2012,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,8,57,65.00
16543,27/11/2012,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,2,24,26.00
16544,27/11/2012,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,0,6,6.00
16545,27/11/2012,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,0,5,5.00
16546,27/11/2012,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,1,3,4.00
16547,27/11/2012,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,0,5,5.00
16548,27/11/2012,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31.00
16549,27/11/2012,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,3,97,100.00
16550,27/11/2012,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,4,289,293.00
16551,27/11/2012,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,6,494,500.00
16552,27/11/2012,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,11,257,268.00
16553,27/11/2012,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,5,52,57.00
16554,27/11/2012,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,6,59,65.00
16555,27/11/2012,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,6,70,76.00
16556,27/11/2012,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,4,73,77.00
16557,27/11/2012,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,8,86,94.00
16558,27/11/2012,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,9,146,155.00
16559,27/11/2012,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,5,252,257.00
16560,27/11/2012,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,13,514,527.00
16561,27/11/2012,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,13,469,482.00
16562,27/11/2012,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,12,338,350.00
16563,27/11/2012,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,4,228,232.00
16564,27/11/2012,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,6,179,185.00
16565,27/11/2012,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,2,95,97.00
16566,27/11/2012,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,3,64,67.00
16567,28/11/2012,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,1,22,23.00
16568,28/11/2012,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,0,12,12.00
16569,28/11/2012,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,0,1,1.00
16570,28/11/2012,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3,3.00
16571,28/11/2012,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,0,4,4.00
16572,28/11/2012,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,0,39,39.00
16573,28/11/2012,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,4,132,136.00
16574,28/11/2012,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,6,403,409.00
16575,28/11/2012,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,9,683,692.00
16576,28/11/2012,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,13,309,322.00
16577,28/11/2012,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,17,144,161.00
16578,28/11/2012,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,19,127,146.00
16579,28/11/2012,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,19,189,208.00
